transaction_id,card_id,merchant_id,device_id,ip_address,amount,timestamp,is_fraud
tx_1273,card_72,merchant_43,device_53,10.0.0.30,128.83,2025-01-17T13:28:00,0
tx_1274,card_33,merchant_33,device_53,10.0.0.91,29.7,2025-01-14T15:46:00,0
tx_1275,card_75,merchant_40,device_30,10.0.0.40,21.54,2025-01-20T01:07:00,0
tx_1276,card_20,merchant_0,device_9,10.0.0.45,30.55,2025-01-18T12:31:00,0
tx_1277,card_46,merchant_18,device_28,10.0.0.14,25.82,2025-01-01T16:33:00,0
tx_1278,card_11,merchant_0,device_27,10.0.0.11,17.84,2025-01-25T22:14:00,0
tx_1279,card_51,merchant_3,device_24,10.0.0.86,13.46,2025-01-17T02:09:00,0
tx_1280,card_51,merchant_20,device_57,10.0.0.22,46.63,2025-01-08T12:41:00,0
tx_1281,card_12,merchant_35,device_38,10.0.0.86,52.07,2025-01-03T02:15:00,0
tx_1282,card_66,merchant_8,device_52,10.0.0.72,57.71,2025-01-20T06:57:00,0
tx_1283,card_54,merchant_41,device_2,10.0.0.85,69.06,2025-01-10T01:41:00,0
tx_1284,card_26,merchant_25,device_22,10.0.0.0,69.49,2025-01-20T11:20:00,0
tx_1285,card_20,merchant_0,device_32,10.0.0.18,50.63,2025-01-01T10:24:00,0
tx_1286,card_16,merchant_16,device_58,10.0.0.37,83.45,2025-01-01T09:29:00,0
tx_1287,card_51,merchant_30,device_56,10.0.0.86,122.35,2025-01-30T09:21:00,0
tx_1288,card_53,merchant_6,device_27,10.0.0.24,50.42,2025-01-13T18:28:00,1
tx_1289,card_68,merchant_3,device_29,10.0.0.65,11.7,2025-01-08T07:18:00,0
tx_1290,card_42,merchant_10,device_17,10.0.0.97,44.38,2025-01-02T01:35:00,1
tx_1291,card_62,merchant_40,device_46,10.0.0.66,34.54,2025-01-21T19:28:00,0
tx_1292,card_35,merchant_12,device_44,10.0.0.12,34.33,2025-01-03T16:21:00,0
tx_1293,card_66,merchant_28,device_19,10.0.0.19,8.4,2025-01-01T08:13:00,0
tx_1294,card_59,merchant_25,device_4,10.0.0.33,59.7,2025-01-04T09:16:00,1
tx_1295,card_27,merchant_23,device_8,10.0.0.42,17.68,2025-01-06T06:03:00,0
tx_1296,card_28,merchant_23,device_7,10.0.0.38,23.98,2025-01-24T14:37:00,1
tx_1297,card_60,merchant_6,device_27,10.0.0.24,7.46,2025-01-02T04:31:00,1
tx_1298,card_54,merchant_25,device_26,10.0.0.92,29.81,2025-01-29T12:51:00,0
tx_1299,card_46,merchant_25,device_21,10.0.0.47,44.23,2025-01-23T15:02:00,0
tx_1300,card_42,merchant_1,device_47,10.0.0.78,37.63,2025-01-20T04:27:00,0
tx_1301,card_68,merchant_28,device_43,10.0.0.40,24.97,2025-01-24T18:35:00,0
tx_1302,card_43,merchant_22,device_24,10.0.0.80,107.38,2025-01-24T16:05:00,0
tx_1303,card_39,merchant_8,device_9,10.0.0.39,14.52,2025-01-25T10:02:00,0
tx_1304,card_21,merchant_41,device_23,10.0.0.74,21.87,2025-01-13T15:27:00,0
tx_1305,card_42,merchant_10,device_16,10.0.0.40,18.15,2025-01-21T09:02:00,1
tx_1306,card_12,merchant_39,device_18,10.0.0.86,40.18,2025-01-18T03:09:00,0
tx_1307,card_76,merchant_23,device_43,10.0.0.13,15.0,2025-01-07T22:24:00,0
tx_1308,card_64,merchant_44,device_14,10.0.0.85,49.08,2025-01-12T07:03:00,0
tx_1309,card_47,merchant_29,device_36,10.0.0.32,26.51,2025-01-05T01:40:00,0
tx_1310,card_50,merchant_10,device_17,10.0.0.76,20.3,2025-01-17T11:52:00,0
tx_1311,card_79,merchant_41,device_23,10.0.0.99,23.53,2025-01-11T14:02:00,0
tx_1312,card_25,merchant_27,device_47,10.0.0.21,23.81,2025-01-24T06:34:00,0
tx_1313,card_60,merchant_36,device_59,10.0.0.87,74.91,2025-01-16T02:42:00,0
tx_1314,card_14,merchant_0,device_3,10.0.0.66,26.31,2025-01-17T16:02:00,0
tx_1315,card_61,merchant_39,device_32,10.0.0.24,35.08,2025-01-06T05:24:00,1
tx_1316,card_44,merchant_10,device_17,10.0.0.76,19.91,2025-01-18T21:45:00,1
tx_1317,card_21,merchant_19,device_11,10.0.0.14,21.77,2025-01-19T03:01:00,0
tx_1318,card_14,merchant_0,device_57,10.0.0.96,33.03,2025-01-08T14:18:00,0
tx_1319,card_32,merchant_29,device_1,10.0.0.6,36.8,2025-01-15T02:24:00,0
tx_1320,card_32,merchant_38,device_32,10.0.0.16,43.06,2025-01-27T05:49:00,0
tx_1321,card_78,merchant_43,device_2,10.0.0.69,86.1,2025-01-09T07:39:00,0
tx_1322,card_74,merchant_5,device_1,10.0.0.14,11.62,2025-01-15T23:47:00,0
tx_1323,card_42,merchant_1,device_17,10.0.0.78,147.86,2025-01-06T22:55:00,0
tx_1324,card_27,merchant_36,device_21,10.0.0.47,24.32,2025-01-13T13:56:00,1
tx_1325,card_72,merchant_34,device_20,10.0.0.33,69.53,2025-01-29T10:18:00,0
tx_1326,card_56,merchant_11,device_51,10.0.0.36,19.66,2025-01-24T12:04:00,0
tx_1327,card_34,merchant_35,device_32,10.0.0.94,20.08,2025-01-07T14:00:00,0
tx_1328,card_22,merchant_0,device_4,10.0.0.34,80.96,2025-01-22T16:53:00,0
tx_1329,card_77,merchant_35,device_21,10.0.0.87,58.52,2025-01-19T07:34:00,0
tx_1330,card_37,merchant_47,device_56,10.0.0.21,47.77,2025-01-20T20:52:00,0
tx_1331,card_78,merchant_35,device_53,10.0.0.22,52.11,2025-01-28T03:17:00,1
tx_1332,card_57,merchant_21,device_9,10.0.0.23,12.05,2025-01-09T20:29:00,0
tx_1333,card_57,merchant_18,device_12,10.0.0.67,6.47,2025-01-13T08:57:00,1
tx_1334,card_19,merchant_13,device_42,10.0.0.48,31.15,2025-01-17T17:19:00,0
tx_1335,card_57,merchant_45,device_46,10.0.0.53,64.32,2025-01-26T09:17:00,0
tx_1336,card_4,merchant_38,device_4,10.0.0.8,29.93,2025-01-01T22:47:00,0
tx_1337,card_68,merchant_28,device_19,10.0.0.63,8.95,2025-01-16T01:48:00,0
tx_1338,card_22,merchant_3,device_1,10.0.0.11,33.48,2025-01-12T14:20:00,0
tx_1339,card_3,merchant_21,device_49,10.0.0.93,11.54,2025-01-24T16:58:00,0
tx_1340,card_51,merchant_7,device_14,10.0.0.3,78.76,2025-01-15T16:03:00,1
tx_1341,card_44,merchant_49,device_17,10.0.0.40,26.22,2025-01-01T23:12:00,1
tx_1342,card_17,merchant_48,device_9,10.0.0.84,38.31,2025-01-27T04:11:00,0
tx_1343,card_65,merchant_13,device_59,10.0.0.60,21.88,2025-01-28T06:12:00,0
tx_1344,card_2,merchant_41,device_55,10.0.0.2,40.21,2025-01-14T20:20:00,0
tx_1345,card_31,merchant_15,device_27,10.0.0.9,8.61,2025-01-09T15:58:00,0
tx_1346,card_42,merchant_10,device_54,10.0.0.40,9.44,2025-01-11T22:40:00,1
tx_1347,card_7,merchant_20,device_27,10.0.0.99,14.51,2025-01-01T15:06:00,0
tx_1348,card_73,merchant_13,device_50,10.0.0.36,39.39,2025-01-28T20:19:00,0
tx_1349,card_73,merchant_42,device_33,10.0.0.91,116.01,2025-01-12T02:04:00,0
tx_1350,card_48,merchant_16,device_35,10.0.0.71,41.38,2025-01-21T06:24:00,0
tx_1351,card_10,merchant_33,device_11,10.0.0.74,56.01,2025-01-23T10:45:00,0
tx_1352,card_2,merchant_39,device_28,10.0.0.57,27.53,2025-01-11T19:38:00,0
tx_1353,card_31,merchant_9,device_32,10.0.0.13,28.5,2025-01-16T19:10:00,1
tx_1354,card_78,merchant_38,device_38,10.0.0.22,102.61,2025-01-14T20:22:00,1
tx_1355,card_78,merchant_26,device_10,10.0.0.48,45.08,2025-01-11T05:12:00,0
tx_1356,card_16,merchant_15,device_48,10.0.0.90,10.29,2025-01-12T10:42:00,0
tx_1357,card_5,merchant_21,device_24,10.0.0.84,7.41,2025-01-25T11:43:00,0
tx_1358,card_68,merchant_12,device_57,10.0.0.78,63.01,2025-01-27T03:57:00,0
tx_1359,card_28,merchant_30,device_23,10.0.0.28,44.5,2025-01-01T21:06:00,0
tx_1360,card_33,merchant_1,device_1,10.0.0.41,21.37,2025-01-21T20:43:00,0
tx_1361,card_11,merchant_6,device_32,10.0.0.24,92.72,2025-01-07T20:00:00,1
tx_1362,card_12,merchant_2,device_18,10.0.0.33,28.49,2025-01-04T09:14:00,1
tx_1363,card_58,merchant_23,device_2,10.0.0.91,23.16,2025-01-07T06:42:00,0
tx_1364,card_32,merchant_43,device_51,10.0.0.0,42.79,2025-01-21T08:37:00,0
tx_1365,card_34,merchant_6,device_54,10.0.0.16,12.19,2025-01-13T11:58:00,0
tx_1366,card_68,merchant_43,device_46,10.0.0.22,23.69,2025-01-11T02:13:00,1
tx_1367,card_2,merchant_31,device_5,10.0.0.61,13.22,2025-01-13T00:40:00,0
tx_1368,card_62,merchant_30,device_23,10.0.0.75,19.73,2025-01-29T03:13:00,0
tx_1369,card_41,merchant_35,device_29,10.0.0.21,18.94,2025-01-05T09:13:00,0
tx_1370,card_37,merchant_8,device_32,10.0.0.96,21.89,2025-01-24T06:58:00,0
tx_1371,card_67,merchant_46,device_24,10.0.0.25,32.16,2025-01-08T08:47:00,0
tx_1372,card_46,merchant_2,device_4,10.0.0.12,42.05,2025-01-23T07:38:00,0
tx_1373,card_58,merchant_43,device_53,10.0.0.44,47.41,2025-01-11T00:12:00,1
tx_1374,card_1,merchant_38,device_47,10.0.0.78,20.05,2025-01-24T22:35:00,0
tx_1375,card_47,merchant_38,device_6,10.0.0.24,43.28,2025-01-10T03:41:00,0
tx_1376,card_0,merchant_14,device_53,10.0.0.49,161.6,2025-01-06T15:48:00,0
tx_1377,card_47,merchant_47,device_21,10.0.0.39,14.97,2025-01-19T17:20:00,0
tx_1378,card_71,merchant_38,device_19,10.0.0.82,32.08,2025-01-09T02:35:00,0
tx_1379,card_31,merchant_20,device_59,10.0.0.43,23.86,2025-01-04T09:23:00,0
tx_1380,card_17,merchant_23,device_44,10.0.0.85,17.91,2025-01-22T18:14:00,0
tx_1381,card_60,merchant_5,device_37,10.0.0.70,18.81,2025-01-19T00:37:00,0
tx_1382,card_78,merchant_46,device_33,10.0.0.94,53.31,2025-01-06T19:58:00,0
tx_1383,card_27,merchant_34,device_4,10.0.0.67,20.8,2025-01-04T03:42:00,1
tx_1384,card_69,merchant_4,device_4,10.0.0.21,22.74,2025-01-05T19:07:00,0
tx_1385,card_40,merchant_4,device_17,10.0.0.78,12.87,2025-01-13T21:56:00,0
tx_1386,card_1,merchant_27,device_50,10.0.0.56,63.63,2025-01-28T20:12:00,0
tx_1387,card_8,merchant_12,device_54,10.0.0.57,33.49,2025-01-25T06:00:00,0
tx_1388,card_26,merchant_6,device_5,10.0.0.12,43.87,2025-01-23T05:03:00,0
tx_1389,card_59,merchant_26,device_27,10.0.0.52,11.89,2025-01-02T10:01:00,0
tx_1390,card_47,merchant_38,device_45,10.0.0.11,19.05,2025-01-25T02:42:00,0
tx_1391,card_43,merchant_32,device_18,10.0.0.18,58.38,2025-01-02T14:45:00,0
tx_1392,card_1,merchant_28,device_0,10.0.0.39,26.45,2025-01-02T22:04:00,0
tx_1393,card_62,merchant_34,device_20,10.0.0.68,8.55,2025-01-22T19:21:00,0
tx_1394,card_45,merchant_30,device_47,10.0.0.6,31.71,2025-01-17T22:56:00,0
tx_1395,card_41,merchant_1,device_15,10.0.0.39,34.49,2025-01-22T01:33:00,0
tx_1396,card_78,merchant_4,device_5,10.0.0.69,65.12,2025-01-17T16:09:00,0
tx_1397,card_50,merchant_10,device_54,10.0.0.76,66.22,2025-01-15T01:38:00,1
tx_1398,card_74,merchant_37,device_30,10.0.0.86,35.29,2025-01-27T14:24:00,0
tx_1399,card_33,merchant_42,device_15,10.0.0.55,21.81,2025-01-11T08:51:00,0
tx_1400,card_45,merchant_0,device_47,10.0.0.95,24.83,2025-01-21T00:55:00,0
tx_1401,card_61,merchant_35,device_18,10.0.0.61,8.13,2025-01-27T20:28:00,0
tx_1402,card_51,merchant_35,device_21,10.0.0.5,14.29,2025-01-08T09:38:00,0
tx_1403,card_35,merchant_36,device_38,10.0.0.52,24.53,2025-01-11T05:27:00,0
tx_1404,card_31,merchant_9,device_32,10.0.0.24,54.84,2025-01-11T23:39:00,1
tx_1405,card_66,merchant_35,device_12,10.0.0.76,21.06,2025-01-18T13:46:00,0
tx_1406,card_42,merchant_37,device_16,10.0.0.51,17.47,2025-01-16T17:07:00,0
tx_1407,card_56,merchant_24,device_42,10.0.0.39,119.35,2025-01-09T11:28:00,0
tx_1408,card_16,merchant_47,device_19,10.0.0.25,26.7,2025-01-02T23:56:00,0
tx_1409,card_50,merchant_25,device_46,10.0.0.9,21.31,2025-01-04T07:22:00,1
tx_1410,card_59,merchant_34,device_4,10.0.0.33,46.56,2025-01-18T19:18:00,1
tx_1411,card_18,merchant_49,device_5,10.0.0.15,18.09,2025-01-01T13:56:00,0
tx_1412,card_71,merchant_37,device_38,10.0.0.32,10.21,2025-01-29T09:58:00,0
tx_1413,card_79,merchant_30,device_44,10.0.0.97,16.62,2025-01-08T13:33:00,0
tx_1414,card_48,merchant_19,device_25,10.0.0.94,9.19,2025-01-05T11:03:00,0
tx_1415,card_34,merchant_35,device_46,10.0.0.22,33.51,2025-01-18T11:02:00,0
tx_1416,card_47,merchant_9,device_32,10.0.0.11,9.23,2025-01-03T14:40:00,1
tx_1417,card_5,merchant_11,device_26,10.0.0.13,44.8,2025-01-08T12:12:00,0
tx_1418,card_32,merchant_18,device_18,10.0.0.30,30.86,2025-01-26T16:03:00,0
tx_1419,card_2,merchant_47,device_5,10.0.0.93,14.67,2025-01-18T05:06:00,0
tx_1420,card_31,merchant_27,device_0,10.0.0.63,46.76,2025-01-26T00:23:00,0
tx_1421,card_28,merchant_14,device_14,10.0.0.24,96.95,2025-01-22T05:23:00,0
tx_1422,card_39,merchant_26,device_1,10.0.0.59,16.92,2025-01-14T01:31:00,0
tx_1423,card_47,merchant_0,device_45,10.0.0.13,22.49,2025-01-03T01:32:00,1
tx_1424,card_1,merchant_14,device_38,10.0.0.17,26.89,2025-01-16T15:30:00,0
tx_1425,card_27,merchant_34,device_21,10.0.0.12,22.92,2025-01-17T16:49:00,0
tx_1426,card_53,merchant_6,device_1,10.0.0.65,39.3,2025-01-03T16:10:00,0
tx_1427,card_66,merchant_47,device_27,10.0.0.13,9.78,2025-01-29T19:11:00,0
tx_1428,card_17,merchant_49,device_48,10.0.0.33,24.97,2025-01-26T14:58:00,0
tx_1429,card_6,merchant_20,device_54,10.0.0.76,35.72,2025-01-28T09:32:00,1
tx_1430,card_54,merchant_36,device_32,10.0.0.54,49.55,2025-01-30T10:53:00,0
tx_1431,card_27,merchant_34,device_18,10.0.0.67,10.2,2025-01-20T10:01:00,0
tx_1432,card_75,merchant_43,device_37,10.0.0.42,29.6,2025-01-08T00:46:00,0
tx_1433,card_73,merchant_36,device_1,10.0.0.16,8.46,2025-01-23T10:43:00,0
tx_1434,card_62,merchant_46,device_13,10.0.0.1,19.88,2025-01-11T19:50:00,0
tx_1435,card_55,merchant_11,device_43,10.0.0.32,49.27,2025-01-24T18:07:00,1
tx_1436,card_23,merchant_9,device_8,10.0.0.87,123.06,2025-01-27T20:14:00,0
tx_1437,card_2,merchant_25,device_14,10.0.0.20,15.19,2025-01-10T00:42:00,0
tx_1438,card_13,merchant_1,device_51,10.0.0.43,16.03,2025-01-25T14:13:00,0
tx_1439,card_50,merchant_18,device_21,10.0.0.75,13.47,2025-01-26T17:03:00,0
tx_1440,card_59,merchant_47,device_59,10.0.0.37,16.82,2025-01-28T17:08:00,0
tx_1441,card_44,merchant_26,device_4,10.0.0.40,74.94,2025-01-14T19:29:00,0
tx_1442,card_32,merchant_27,device_34,10.0.0.27,36.0,2025-01-01T20:00:00,0
tx_1443,card_5,merchant_7,device_52,10.0.0.47,17.7,2025-01-03T20:37:00,1
tx_1444,card_53,merchant_2,device_54,10.0.0.54,18.72,2025-01-03T01:16:00,0
tx_1445,card_78,merchant_35,device_38,10.0.0.44,19.53,2025-01-10T14:46:00,1
tx_1446,card_10,merchant_29,device_55,10.0.0.69,38.83,2025-01-24T16:37:00,0
tx_1447,card_34,merchant_39,device_40,10.0.0.0,9.21,2025-01-19T04:32:00,0
tx_1448,card_42,merchant_13,device_16,10.0.0.97,17.66,2025-01-28T06:28:00,1
tx_1449,card_45,merchant_10,device_48,10.0.0.40,29.29,2025-01-24T23:45:00,1
tx_1450,card_42,merchant_46,device_17,10.0.0.40,4.13,2025-01-09T06:31:00,1
tx_1451,card_52,merchant_22,device_23,10.0.0.12,41.44,2025-01-18T06:51:00,0
tx_1452,card_78,merchant_44,device_24,10.0.0.83,34.43,2025-01-12T12:37:00,0
tx_1453,card_57,merchant_7,device_21,10.0.0.47,26.51,2025-01-23T02:32:00,1
tx_1454,card_19,merchant_24,device_2,10.0.0.2,19.31,2025-01-23T02:24:00,0
tx_1455,card_76,merchant_32,device_23,10.0.0.69,9.46,2025-01-03T11:41:00,0
tx_1456,card_57,merchant_22,device_46,10.0.0.18,22.4,2025-01-04T05:30:00,0
tx_1457,card_32,merchant_9,device_45,10.0.0.51,32.66,2025-01-02T13:06:00,0
tx_1458,card_61,merchant_38,device_27,10.0.0.13,12.84,2025-01-09T16:38:00,1
tx_1459,card_68,merchant_25,device_53,10.0.0.9,58.5,2025-01-06T08:31:00,1
tx_1460,card_12,merchant_7,device_4,10.0.0.67,14.06,2025-01-16T01:30:00,1
tx_1461,card_60,merchant_38,device_45,10.0.0.24,31.16,2025-01-20T12:46:00,1
tx_1462,card_4,merchant_17,device_10,10.0.0.19,28.28,2025-01-01T19:12:00,0
tx_1463,card_74,merchant_45,device_42,10.0.0.53,47.46,2025-01-26T10:10:00,0
tx_1464,card_72,merchant_42,device_27,10.0.0.68,65.3,2025-01-16T10:55:00,0
tx_1465,card_1,merchant_42,device_24,10.0.0.0,51.75,2025-01-16T07:27:00,0
tx_1466,card_77,merchant_40,device_12,10.0.0.90,37.18,2025-01-06T12:54:00,0
tx_1467,card_38,merchant_19,device_23,10.0.0.37,57.66,2025-01-19T05:24:00,0
tx_1468,card_12,merchant_2,device_21,10.0.0.33,33.73,2025-01-06T00:29:00,1
tx_1469,card_61,merchant_9,device_45,10.0.0.13,43.37,2025-01-18T06:34:00,1
tx_1470,card_0,merchant_16,device_9,10.0.0.9,51.74,2025-01-28T17:56:00,0
tx_1471,card_66,merchant_38,device_27,10.0.0.13,92.93,2025-01-25T20:27:00,1
tx_1472,card_66,merchant_0,device_27,10.0.0.11,5.85,2025-01-11T09:01:00,0
tx_1473,card_61,merchant_1,device_1,10.0.0.91,32.86,2025-01-21T02:04:00,0
tx_1474,card_71,merchant_46,device_49,10.0.0.54,47.34,2025-01-20T15:58:00,0
tx_1475,card_53,merchant_25,device_21,10.0.0.12,20.33,2025-01-16T01:00:00,1
tx_1476,card_40,merchant_15,device_50,10.0.0.85,28.12,2025-01-07T20:55:00,0
tx_1477,card_20,merchant_22,device_18,10.0.0.39,24.27,2025-01-17T22:16:00,0
tx_1478,card_53,merchant_9,device_27,10.0.0.24,39.59,2025-01-02T05:20:00,0
tx_1479,card_34,merchant_34,device_38,10.0.0.22,45.39,2025-01-03T06:08:00,1
tx_1480,card_9,merchant_14,device_7,10.0.0.28,18.34,2025-01-19T13:27:00,0
tx_1481,card_44,merchant_13,device_48,10.0.0.40,53.92,2025-01-20T13:14:00,1
tx_1482,card_19,merchant_9,device_32,10.0.0.97,7.14,2025-01-01T03:12:00,0
tx_1483,card_49,merchant_23,device_11,10.0.0.74,12.38,2025-01-08T06:05:00,0
tx_1484,card_36,merchant_27,device_8,10.0.0.11,10.56,2025-01-30T07:04:00,1
tx_1485,card_63,merchant_8,device_11,10.0.0.53,65.92,2025-01-18T11:14:00,0
tx_1486,card_26,merchant_46,device_6,10.0.0.51,29.9,2025-01-22T06:49:00,0
tx_1487,card_55,merchant_0,device_21,10.0.0.98,12.67,2025-01-19T12:23:00,0
tx_1488,card_66,merchant_32,device_20,10.0.0.55,3.46,2025-01-11T01:06:00,0
tx_1489,card_59,merchant_34,device_18,10.0.0.33,40.01,2025-01-10T06:43:00,1
tx_1490,card_17,merchant_35,device_33,10.0.0.20,25.74,2025-01-11T22:47:00,0
tx_1491,card_31,merchant_13,device_10,10.0.0.54,25.85,2025-01-10T13:35:00,0
tx_1492,card_57,merchant_34,device_4,10.0.0.12,60.46,2025-01-20T01:16:00,1
tx_1493,card_45,merchant_49,device_48,10.0.0.76,26.09,2025-01-30T21:25:00,1
tx_1494,card_58,merchant_10,device_17,10.0.0.40,39.28,2025-01-18T07:20:00,1
tx_1495,card_42,merchant_47,device_20,10.0.0.89,56.06,2025-01-29T20:57:00,0
tx_1496,card_1,merchant_16,device_37,10.0.0.36,32.54,2025-01-20T18:16:00,0
tx_1497,card_77,merchant_48,device_2,10.0.0.70,14.14,2025-01-25T09:07:00,1
tx_1498,card_33,merchant_22,device_10,10.0.0.65,11.68,2025-01-01T09:57:00,0
tx_1499,card_7,merchant_24,device_57,10.0.0.81,21.87,2025-01-03T18:51:00,0
tx_1500,card_31,merchant_8,device_13,10.0.0.29,44.31,2025-01-04T04:03:00,0
tx_1501,card_42,merchant_8,device_41,10.0.0.74,50.55,2025-01-19T11:06:00,0
tx_1502,card_57,merchant_49,device_13,10.0.0.65,20.19,2025-01-04T23:15:00,0
tx_1503,card_71,merchant_41,device_43,10.0.0.16,17.51,2025-01-06T04:52:00,0
tx_1504,card_11,merchant_5,device_52,10.0.0.30,32.53,2025-01-20T19:29:00,0
tx_1505,card_57,merchant_7,device_52,10.0.0.47,48.22,2025-01-29T02:20:00,1
tx_1506,card_13,merchant_47,device_29,10.0.0.86,15.99,2025-01-25T10:13:00,0
tx_1507,card_26,merchant_21,device_0,10.0.0.0,10.03,2025-01-14T01:57:00,0
tx_1508,card_1,merchant_3,device_31,10.0.0.22,36.53,2025-01-07T22:37:00,0
tx_1509,card_53,merchant_34,device_21,10.0.0.33,87.29,2025-01-15T17:09:00,0
tx_1510,card_38,merchant_16,device_33,10.0.0.26,207.93,2025-01-07T07:26:00,0
tx_1511,card_42,merchant_10,device_16,10.0.0.40,18.39,2025-01-10T15:31:00,1
tx_1512,card_50,merchant_34,device_38,10.0.0.9,21.03,2025-01-21T06:41:00,0
tx_1513,card_35,merchant_17,device_5,10.0.0.34,55.13,2025-01-28T04:41:00,0
tx_1514,card_60,merchant_9,device_27,10.0.0.11,47.06,2025-01-26T02:45:00,1
tx_1515,card_72,merchant_44,device_53,10.0.0.14,26.07,2025-01-05T09:36:00,0
tx_1516,card_78,merchant_38,device_46,10.0.0.43,28.01,2025-01-03T16:00:00,1
tx_1517,card_25,merchant_30,device_51,10.0.0.21,62.18,2025-01-21T18:32:00,0
tx_1518,card_46,merchant_17,device_14,10.0.0.53,17.33,2025-01-07T13:54:00,0
tx_1519,card_63,merchant_0,device_21,10.0.0.92,28.19,2025-01-02T12:22:00,0
tx_1520,card_64,merchant_44,device_46,10.0.0.23,63.99,2025-01-13T15:17:00,0
tx_1521,card_33,merchant_10,device_59,10.0.0.25,18.73,2025-01-26T23:21:00,1
tx_1522,card_0,merchant_8,device_42,10.0.0.27,58.45,2025-01-17T20:44:00,1
tx_1523,card_34,merchant_40,device_15,10.0.0.71,40.35,2025-01-14T09:50:00,0
tx_1524,card_57,merchant_30,device_4,10.0.0.43,31.81,2025-01-02T21:33:00,0
tx_1525,card_57,merchant_13,device_53,10.0.0.78,56.23,2025-01-16T10:56:00,0
tx_1526,card_28,merchant_49,device_17,10.0.0.36,9.18,2025-01-01T02:25:00,0
tx_1527,card_78,merchant_2,device_50,10.0.0.38,16.95,2025-01-04T10:18:00,0
tx_1528,card_78,merchant_44,device_18,10.0.0.41,40.15,2025-01-21T17:56:00,0
tx_1529,card_62,merchant_45,device_34,10.0.0.83,9.84,2025-01-26T02:45:00,0
tx_1530,card_24,merchant_5,device_28,10.0.0.23,17.75,2025-01-09T17:51:00,0
tx_1531,card_67,merchant_30,device_17,10.0.0.35,72.01,2025-01-04T20:24:00,0
tx_1532,card_5,merchant_34,device_21,10.0.0.67,8.27,2025-01-19T02:02:00,1
tx_1533,card_78,merchant_43,device_53,10.0.0.22,60.5,2025-01-02T19:10:00,1
tx_1534,card_60,merchant_43,device_20,10.0.0.81,42.9,2025-01-02T20:05:00,0
tx_1535,card_69,merchant_49,device_48,10.0.0.24,48.54,2025-01-11T15:59:00,0
tx_1536,card_69,merchant_6,device_30,10.0.0.42,38.52,2025-01-04T16:34:00,0
tx_1537,card_49,merchant_28,device_32,10.0.0.99,39.45,2025-01-05T01:19:00,0
tx_1538,card_40,merchant_8,device_25,10.0.0.90,8.75,2025-01-25T05:14:00,0
tx_1539,card_60,merchant_47,device_45,10.0.0.11,34.64,2025-01-06T19:03:00,0
tx_1540,card_55,merchant_27,device_36,10.0.0.0,252.58,2025-01-21T00:34:00,0
tx_1541,card_74,merchant_13,device_42,10.0.0.44,7.9,2025-01-24T03:51:00,1
tx_1542,card_77,merchant_41,device_28,10.0.0.54,14.09,2025-01-14T11:02:00,0
tx_1543,card_21,merchant_12,device_33,10.0.0.86,144.68,2025-01-23T06:36:00,0
tx_1544,card_10,merchant_33,device_53,10.0.0.70,17.09,2025-01-24T09:25:00,0
tx_1545,card_7,merchant_39,device_32,10.0.0.24,78.76,2025-01-20T04:53:00,1
tx_1546,card_68,merchant_35,device_53,10.0.0.44,14.82,2025-01-12T03:14:00,1
tx_1547,card_20,merchant_28,device_0,10.0.0.45,21.99,2025-01-21T10:53:00,1
tx_1548,card_5,merchant_15,device_6,10.0.0.63,41.07,2025-01-16T18:57:00,0
tx_1549,card_54,merchant_29,device_34,10.0.0.41,72.98,2025-01-18T00:49:00,0
tx_1550,card_48,merchant_45,device_42,10.0.0.80,28.87,2025-01-30T03:51:00,0
tx_1551,card_66,merchant_39,device_45,10.0.0.24,25.81,2025-01-23T15:14:00,1
tx_1552,card_66,merchant_6,device_32,10.0.0.11,63.88,2025-01-21T02:45:00,0
tx_1553,card_78,merchant_38,device_46,10.0.0.44,27.89,2025-01-30T04:36:00,1
tx_1554,card_49,merchant_23,device_6,10.0.0.60,28.36,2025-01-24T13:00:00,0
tx_1555,card_50,merchant_14,device_11,10.0.0.49,7.31,2025-01-08T01:53:00,0
tx_1556,card_73,merchant_47,device_25,10.0.0.5,13.45,2025-01-10T02:52:00,0
tx_1557,card_55,merchant_1,device_41,10.0.0.84,25.22,2025-01-16T22:40:00,0
tx_1558,card_38,merchant_16,device_47,10.0.0.29,38.63,2025-01-06T22:17:00,0
tx_1559,card_63,merchant_13,device_17,10.0.0.97,119.29,2025-01-30T04:43:00,1
tx_1560,card_40,merchant_43,device_5,10.0.0.38,30.53,2025-01-24T18:27:00,0
tx_1561,card_18,merchant_0,device_46,10.0.0.66,60.88,2025-01-26T01:10:00,0
tx_1562,card_59,merchant_9,device_53,10.0.0.89,50.59,2025-01-26T08:06:00,0
tx_1563,card_51,merchant_43,device_38,10.0.0.13,30.61,2025-01-04T20:37:00,0
tx_1564,card_55,merchant_22,device_17,10.0.0.95,109.31,2025-01-10T15:50:00,0
tx_1565,card_27,merchant_40,device_39,10.0.0.59,17.73,2025-01-24T03:16:00,0
tx_1566,card_67,merchant_38,device_30,10.0.0.75,24.82,2025-01-17T00:40:00,0
tx_1567,card_62,merchant_20,device_46,10.0.0.22,20.64,2025-01-05T21:12:00,0
tx_1568,card_27,merchant_36,device_21,10.0.0.47,25.36,2025-01-29T13:27:00,1
tx_1569,card_24,merchant_44,device_19,10.0.0.43,74.29,2025-01-21T18:51:00,0
