device_id,device_type,os_type,browser,first_seen,last_seen,transaction_count,is_suspicious
device_002586,ATM,Windows,Firefox,2024-09-27,2025-09-17,12,False
device_002587,ATM,Android,Other,2024-11-15,2025-09-21,19,False
device_002588,Desktop,Linux,Safari,2025-07-24,2025-09-18,9,False
device_002589,POS,Linux,Safari,2025-09-02,2025-09-21,14,False
device_002590,Mobile,MacOS,Edge,2025-08-10,2025-09-20,7,False
device_002591,Mobile,Windows,Other,2025-05-07,2025-09-18,13,False
device_002592,ATM,Windows,Safari,2025-07-07,2025-09-19,11,False
device_002593,Desktop,MacOS,Other,2025-02-27,2025-09-18,6,False
device_002594,ATM,Linux,Chrome,2025-07-15,2025-09-18,11,False
device_002595,POS,Android,Other,2024-11-01,2025-09-23,13,False
device_002596,Tablet,MacOS,Chrome,2024-11-28,2025-09-21,9,False
device_002597,Tablet,iOS,Other,2024-11-13,2025-09-23,11,False
device_002598,ATM,Android,Firefox,2025-08-02,2025-09-18,11,False
device_002599,Desktop,MacOS,Chrome,2025-02-09,2025-09-19,4,False
device_002600,Tablet,Linux,Other,2025-06-27,2025-09-21,10,False
device_002601,ATM,Windows,Safari,2025-04-14,2025-09-18,4,False
device_002602,ATM,Windows,Edge,2025-04-25,2025-09-21,13,False
device_002603,Tablet,Android,Safari,2025-05-03,2025-09-19,8,False
device_002604,Desktop,Android,Edge,2025-03-24,2025-09-17,13,False
device_002605,ATM,iOS,Edge,2025-08-24,2025-09-22,9,False
device_002606,ATM,iOS,Edge,2025-08-09,2025-09-21,9,False
device_002607,Mobile,Android,Chrome,2025-03-03,2025-09-23,17,False
device_002608,Mobile,Windows,Firefox,2024-10-10,2025-09-22,12,False
device_002609,POS,MacOS,Other,2024-10-02,2025-09-17,10,False
device_002610,Desktop,Android,Chrome,2025-02-18,2025-09-17,7,False
device_002611,ATM,MacOS,Firefox,2024-10-21,2025-09-19,13,False
device_002612,Tablet,Linux,Safari,2025-02-12,2025-09-19,12,False
device_002613,Tablet,Android,Safari,2025-07-20,2025-09-22,4,False
device_002614,Desktop,iOS,Other,2025-07-20,2025-09-22,11,False
device_002615,ATM,Windows,Chrome,2025-05-13,2025-09-22,8,False
device_002616,Desktop,MacOS,Other,2025-09-07,2025-09-18,11,False
device_002617,Mobile,iOS,Firefox,2024-11-27,2025-09-23,13,False
device_002618,Tablet,MacOS,Firefox,2025-03-27,2025-09-21,9,False
device_002619,Desktop,MacOS,Edge,2024-09-24,2025-09-20,9,False
device_002620,Tablet,MacOS,Edge,2024-10-01,2025-09-19,7,False
device_002621,Desktop,Linux,Chrome,2024-12-08,2025-09-22,8,False
device_002622,Tablet,Windows,Other,2024-12-29,2025-09-23,10,False
device_002623,Tablet,iOS,Firefox,2024-11-09,2025-09-22,11,False
device_002624,ATM,Android,Other,2025-03-11,2025-09-18,10,False
device_002625,Mobile,Windows,Firefox,2024-11-16,2025-09-21,8,False
device_002626,ATM,MacOS,Other,2025-04-09,2025-09-19,12,False
device_002627,ATM,Android,Edge,2025-09-22,2025-09-23,13,False
device_002628,Mobile,iOS,Firefox,2025-07-11,2025-09-18,7,False
device_002629,ATM,Linux,Safari,2025-09-07,2025-09-23,5,False
device_002630,Desktop,Linux,Firefox,2025-08-30,2025-09-22,9,False
device_002631,Mobile,Windows,Other,2024-09-30,2025-09-19,7,False
device_002632,ATM,Android,Safari,2025-07-16,2025-09-21,10,False
device_002633,ATM,Windows,Safari,2025-06-21,2025-09-17,11,False
device_002634,Tablet,Windows,Safari,2025-09-22,2025-09-17,8,False
device_002635,ATM,Android,Chrome,2025-06-22,2025-09-21,11,False
device_002636,POS,Windows,Chrome,2024-12-11,2025-09-17,10,False
device_002637,POS,MacOS,Chrome,2025-05-24,2025-09-23,9,False
device_002638,POS,Android,Chrome,2025-01-04,2025-09-20,10,False
device_002639,POS,Windows,Edge,2025-06-09,2025-09-18,8,False
device_002640,Desktop,MacOS,Firefox,2025-04-20,2025-09-20,6,False
device_002641,POS,MacOS,Other,2025-02-10,2025-09-23,9,False
device_002642,POS,Linux,Chrome,2024-10-20,2025-09-21,3,False
device_002643,ATM,iOS,Other,2024-11-22,2025-09-20,8,False
device_002644,POS,Android,Edge,2025-01-09,2025-09-20,9,False
device_002645,Tablet,MacOS,Firefox,2025-06-04,2025-09-20,14,False
device_002646,Mobile,iOS,Safari,2025-02-12,2025-09-22,9,False
device_002647,Mobile,Android,Firefox,2025-04-27,2025-09-23,9,False
device_002648,POS,MacOS,Other,2025-08-22,2025-09-21,11,True
device_002649,Tablet,iOS,Edge,2025-01-29,2025-09-19,15,False
device_002650,Tablet,Windows,Chrome,2024-10-28,2025-09-23,12,False
device_002651,Tablet,Windows,Chrome,2025-07-04,2025-09-23,13,False
device_002652,Mobile,iOS,Edge,2025-04-24,2025-09-18,11,False
device_002653,Desktop,Windows,Firefox,2024-10-04,2025-09-22,12,False
device_002654,Tablet,Android,Edge,2024-10-22,2025-09-21,14,False
device_002655,Mobile,Windows,Edge,2024-10-25,2025-09-17,6,False
device_002656,Mobile,iOS,Chrome,2024-11-10,2025-09-20,3,False
device_002657,Mobile,MacOS,Firefox,2025-07-26,2025-09-17,9,False
device_002658,Tablet,Linux,Other,2025-01-02,2025-09-18,8,False
device_002659,Mobile,Windows,Firefox,2024-12-16,2025-09-23,13,False
device_002660,POS,Android,Other,2025-09-05,2025-09-22,10,False
device_002661,POS,Android,Firefox,2024-10-17,2025-09-17,17,False
device_002662,POS,Linux,Chrome,2025-08-06,2025-09-19,11,True
device_002663,Mobile,Linux,Other,2025-06-24,2025-09-22,10,False
device_002664,ATM,Android,Safari,2024-10-23,2025-09-21,7,False
device_002665,Mobile,Android,Firefox,2025-09-21,2025-09-22,12,False
device_002666,Mobile,MacOS,Firefox,2025-08-05,2025-09-19,8,False
device_002667,Tablet,Windows,Firefox,2024-10-07,2025-09-20,15,False
device_002668,Mobile,iOS,Chrome,2025-08-01,2025-09-21,8,False
device_002669,Mobile,Linux,Firefox,2024-11-02,2025-09-22,6,False
device_002670,Mobile,MacOS,Chrome,2025-08-19,2025-09-21,10,False
device_002671,Mobile,Linux,Safari,2025-02-24,2025-09-19,7,False
device_002672,POS,iOS,Firefox,2025-06-28,2025-09-18,6,True
device_002673,Mobile,MacOS,Chrome,2025-05-09,2025-09-22,9,False
device_002674,ATM,MacOS,Chrome,2024-10-17,2025-09-18,9,False
device_002675,Tablet,MacOS,Edge,2025-01-05,2025-09-21,10,False
device_002676,Desktop,iOS,Chrome,2025-07-31,2025-09-19,7,False
device_002677,Tablet,Android,Firefox,2024-11-09,2025-09-23,10,False
device_002678,ATM,iOS,Other,2025-01-07,2025-09-19,12,False
device_002679,Desktop,Linux,Edge,2025-02-10,2025-09-23,15,False
device_002680,Desktop,Linux,Chrome,2025-07-05,2025-09-20,10,False
device_002681,Mobile,Linux,Safari,2024-11-18,2025-09-22,9,True
device_002682,POS,MacOS,Safari,2025-04-15,2025-09-21,12,False
device_002683,POS,iOS,Firefox,2025-06-21,2025-09-18,11,False
device_002684,Desktop,Linux,Other,2024-10-23,2025-09-17,8,False
device_002685,Desktop,Android,Firefox,2025-04-02,2025-09-17,13,False
device_002686,Mobile,MacOS,Firefox,2025-06-06,2025-09-23,9,False
device_002687,ATM,iOS,Chrome,2025-06-06,2025-09-22,3,False
device_002688,POS,Windows,Firefox,2024-10-24,2025-09-23,8,False
device_002689,Mobile,Android,Firefox,2024-11-24,2025-09-20,9,False
device_002690,POS,Android,Firefox,2025-03-27,2025-09-17,12,False
device_002691,POS,Linux,Firefox,2025-04-01,2025-09-18,7,False
device_002692,ATM,iOS,Edge,2024-12-06,2025-09-19,13,False
device_002693,ATM,Android,Other,2024-12-22,2025-09-19,7,False
device_002694,Tablet,Android,Safari,2025-04-07,2025-09-19,13,False
device_002695,POS,Linux,Edge,2025-01-02,2025-09-17,11,False
device_002696,Tablet,Linux,Edge,2024-12-28,2025-09-22,11,False
device_002697,Desktop,Android,Chrome,2025-02-22,2025-09-20,12,False
device_002698,Mobile,iOS,Safari,2024-12-28,2025-09-20,5,False
device_002699,ATM,Android,Safari,2025-07-11,2025-09-22,9,False
device_002700,Tablet,MacOS,Safari,2024-10-18,2025-09-23,9,False
device_002701,Mobile,Windows,Safari,2024-12-13,2025-09-18,5,False
device_002702,Mobile,MacOS,Firefox,2025-09-08,2025-09-22,18,False
device_002703,Desktop,Linux,Edge,2025-06-22,2025-09-19,7,False
device_002704,Mobile,Android,Other,2024-11-05,2025-09-22,13,False
device_002705,ATM,iOS,Other,2025-04-18,2025-09-22,7,False
device_002706,Desktop,Linux,Chrome,2025-05-15,2025-09-19,5,False
device_002707,ATM,Android,Chrome,2025-02-15,2025-09-19,6,False
device_002708,Desktop,iOS,Safari,2024-12-05,2025-09-17,16,False
device_002709,POS,MacOS,Other,2025-07-30,2025-09-23,6,False
device_002710,Desktop,iOS,Firefox,2025-02-09,2025-09-20,12,False
device_002711,Tablet,Android,Edge,2025-02-07,2025-09-22,12,False
device_002712,Desktop,Android,Edge,2025-03-24,2025-09-23,10,False
device_002713,Tablet,Android,Other,2024-12-16,2025-09-21,9,False
device_002714,POS,Windows,Safari,2025-01-22,2025-09-18,17,False
device_002715,Tablet,Linux,Safari,2025-01-28,2025-09-22,8,False
device_002716,POS,Windows,Safari,2024-11-13,2025-09-21,8,False
device_002717,Desktop,Windows,Safari,2025-04-06,2025-09-20,6,False
device_002718,Tablet,Linux,Other,2025-05-24,2025-09-23,12,False
device_002719,Desktop,iOS,Safari,2025-03-06,2025-09-22,9,False
device_002720,ATM,Linux,Firefox,2025-01-07,2025-09-19,7,False
device_002721,Tablet,Linux,Safari,2025-06-22,2025-09-17,6,False
device_002722,POS,Android,Other,2025-02-19,2025-09-23,7,False
device_002723,Tablet,iOS,Safari,2025-04-28,2025-09-19,10,True
device_002724,Mobile,Linux,Firefox,2025-07-02,2025-09-21,9,False
device_002725,POS,Linux,Other,2025-02-01,2025-09-23,8,False
device_002726,POS,Android,Safari,2024-10-01,2025-09-19,11,False
device_002727,Mobile,Windows,Chrome,2024-11-09,2025-09-21,4,False
device_002728,POS,iOS,Other,2025-07-03,2025-09-18,10,False
device_002729,Mobile,Windows,Edge,2025-01-04,2025-09-20,11,True
device_002730,Tablet,iOS,Edge,2024-10-14,2025-09-22,8,False
device_002731,Tablet,MacOS,Other,2025-01-01,2025-09-18,13,False
device_002732,Mobile,Windows,Chrome,2024-11-23,2025-09-19,10,False
device_002733,POS,Windows,Edge,2025-06-15,2025-09-18,8,False
device_002734,POS,iOS,Firefox,2025-05-07,2025-09-20,5,False
device_002735,Tablet,MacOS,Chrome,2025-08-28,2025-09-20,9,False
device_002736,POS,Android,Chrome,2024-11-03,2025-09-23,7,False
device_002737,Mobile,MacOS,Safari,2025-08-18,2025-09-17,9,False
device_002738,Tablet,Android,Edge,2025-05-21,2025-09-20,8,False
device_002739,ATM,Linux,Edge,2025-08-12,2025-09-19,5,False
device_002740,Mobile,Windows,Chrome,2025-09-17,2025-09-21,15,False
device_002741,Desktop,iOS,Chrome,2025-08-21,2025-09-21,24,False
device_002742,ATM,iOS,Safari,2024-11-24,2025-09-23,17,False
device_002743,Mobile,Linux,Edge,2025-09-09,2025-09-20,5,True
device_002744,Mobile,Windows,Safari,2025-08-24,2025-09-19,16,False
device_002745,Desktop,Linux,Other,2025-08-19,2025-09-20,10,False
device_002746,Tablet,iOS,Safari,2024-12-24,2025-09-18,7,False
device_002747,POS,MacOS,Safari,2025-08-12,2025-09-18,6,False
device_002748,Tablet,Linux,Safari,2025-04-06,2025-09-21,14,False
device_002749,ATM,iOS,Chrome,2025-05-09,2025-09-23,7,False
device_002750,Tablet,iOS,Other,2025-03-26,2025-09-19,16,False
device_002751,ATM,Android,Edge,2025-03-17,2025-09-17,16,False
device_002752,ATM,MacOS,Firefox,2024-11-18,2025-09-22,15,False
device_002753,Tablet,Windows,Safari,2025-04-16,2025-09-21,9,False
device_002754,Mobile,Linux,Chrome,2025-06-11,2025-09-19,9,False
device_002755,Desktop,Android,Safari,2025-03-28,2025-09-23,10,False
device_002756,Desktop,Android,Safari,2025-08-30,2025-09-18,13,False
device_002757,Mobile,Windows,Other,2024-11-29,2025-09-19,9,False
device_002758,ATM,Windows,Other,2025-03-17,2025-09-19,14,False
device_002759,ATM,Windows,Other,2025-01-06,2025-09-18,8,False
device_002760,Desktop,iOS,Other,2025-07-26,2025-09-23,10,False
device_002761,Desktop,Windows,Chrome,2025-09-07,2025-09-20,6,False
device_002762,Mobile,Android,Edge,2024-11-03,2025-09-19,13,False
device_002763,Desktop,Android,Chrome,2025-01-10,2025-09-17,7,False
device_002764,Tablet,Windows,Safari,2025-06-23,2025-09-23,8,False
device_002765,Mobile,Windows,Chrome,2024-12-18,2025-09-19,7,False
device_002766,Desktop,Linux,Other,2025-01-19,2025-09-22,18,False
device_002767,POS,MacOS,Other,2025-06-14,2025-09-21,10,False
device_002768,Tablet,Android,Safari,2024-10-28,2025-09-17,12,False
device_002769,Desktop,iOS,Other,2025-04-23,2025-09-21,7,True
device_002770,Desktop,iOS,Firefox,2025-09-08,2025-09-23,9,False
device_002771,POS,iOS,Edge,2024-11-12,2025-09-23,6,False
device_002772,Tablet,Linux,Chrome,2024-11-30,2025-09-23,15,False
device_002773,ATM,MacOS,Other,2025-03-27,2025-09-22,9,False
device_002774,Mobile,iOS,Firefox,2025-09-17,2025-09-21,14,False
device_002775,Desktop,Android,Safari,2025-08-05,2025-09-19,13,False
device_002776,Tablet,Windows,Chrome,2024-09-27,2025-09-19,12,False
device_002777,Mobile,Linux,Other,2025-03-02,2025-09-19,8,False
device_002778,Desktop,Linux,Safari,2024-11-22,2025-09-19,9,False
device_002779,Tablet,Android,Safari,2025-09-09,2025-09-21,11,False
device_002780,Desktop,Android,Firefox,2025-04-29,2025-09-17,10,False
device_002781,POS,Android,Chrome,2025-04-11,2025-09-23,10,False
device_002782,POS,MacOS,Edge,2025-09-19,2025-09-22,19,False
device_002783,Mobile,Android,Other,2025-08-30,2025-09-21,7,False
device_002784,POS,Android,Firefox,2024-11-20,2025-09-19,16,False
device_002785,Desktop,iOS,Firefox,2025-06-12,2025-09-18,9,False
device_002786,Mobile,iOS,Other,2025-01-21,2025-09-21,11,True
device_002787,Desktop,Linux,Firefox,2024-09-27,2025-09-20,13,False
device_002788,Mobile,MacOS,Safari,2025-01-18,2025-09-21,21,False
device_002789,POS,MacOS,Firefox,2024-10-17,2025-09-23,12,False
device_002790,ATM,Windows,Firefox,2025-06-12,2025-09-17,8,False
device_002791,Mobile,Linux,Other,2025-02-17,2025-09-17,11,False
device_002792,Desktop,MacOS,Other,2025-06-17,2025-09-19,8,False
device_002793,POS,Android,Safari,2025-06-05,2025-09-21,12,False
device_002794,POS,Linux,Other,2025-06-22,2025-09-19,8,False
device_002795,Tablet,iOS,Safari,2025-07-27,2025-09-19,15,False
device_002796,ATM,Android,Firefox,2025-04-12,2025-09-21,17,False
device_002797,ATM,iOS,Firefox,2025-03-26,2025-09-21,12,False
device_002798,POS,Linux,Firefox,2025-07-01,2025-09-20,5,False
device_002799,Desktop,Windows,Chrome,2025-06-19,2025-09-23,7,False
device_002800,Desktop,Android,Other,2025-01-10,2025-09-20,8,False
device_002801,Mobile,Windows,Other,2025-05-28,2025-09-17,11,False
device_002802,Mobile,MacOS,Chrome,2025-07-15,2025-09-19,6,False
device_002803,Tablet,iOS,Firefox,2025-04-27,2025-09-19,10,True
device_002804,Desktop,MacOS,Safari,2025-01-23,2025-09-22,4,False
device_002805,POS,MacOS,Chrome,2025-08-25,2025-09-22,8,False
device_002806,Mobile,MacOS,Chrome,2025-07-11,2025-09-20,11,False
device_002807,Mobile,Windows,Safari,2025-09-03,2025-09-21,6,False
device_002808,Tablet,iOS,Edge,2025-05-30,2025-09-17,12,False
device_002809,Tablet,MacOS,Chrome,2025-01-04,2025-09-20,13,False
device_002810,Mobile,Windows,Edge,2025-06-07,2025-09-17,11,False
device_002811,Desktop,Windows,Edge,2025-03-27,2025-09-20,11,False
device_002812,POS,iOS,Edge,2024-10-29,2025-09-18,6,False
device_002813,Mobile,iOS,Other,2025-06-29,2025-09-21,10,False
device_002814,Tablet,Android,Edge,2025-08-27,2025-09-23,11,False
device_002815,Mobile,Windows,Chrome,2025-07-29,2025-09-17,15,False
device_002816,Mobile,Android,Safari,2025-06-01,2025-09-22,7,False
device_002817,Tablet,MacOS,Safari,2024-11-02,2025-09-20,7,False
device_002818,Mobile,Linux,Chrome,2025-08-08,2025-09-22,9,False
device_002819,Mobile,iOS,Other,2025-04-30,2025-09-20,8,False
device_002820,Mobile,Linux,Edge,2025-06-24,2025-09-22,6,False
device_002821,ATM,Windows,Other,2024-12-15,2025-09-21,7,False
device_002822,POS,MacOS,Edge,2025-05-31,2025-09-23,11,False
device_002823,ATM,iOS,Edge,2024-11-25,2025-09-18,4,False
device_002824,Mobile,iOS,Firefox,2024-12-19,2025-09-22,10,False
device_002825,ATM,Linux,Safari,2025-07-11,2025-09-21,11,False
device_002826,Tablet,MacOS,Edge,2025-09-16,2025-09-18,10,False
device_002827,ATM,MacOS,Edge,2025-02-22,2025-09-21,11,False
device_002828,POS,iOS,Other,2025-05-13,2025-09-22,6,False
device_002829,POS,Linux,Firefox,2024-10-31,2025-09-18,11,False
device_002830,ATM,MacOS,Chrome,2025-01-30,2025-09-20,10,False
device_002831,POS,MacOS,Edge,2025-08-02,2025-09-18,10,False
device_002832,ATM,MacOS,Edge,2025-03-16,2025-09-17,13,False
device_002833,ATM,iOS,Firefox,2025-03-03,2025-09-17,10,False
device_002834,Tablet,MacOS,Chrome,2025-04-14,2025-09-17,13,False
device_002835,POS,MacOS,Safari,2025-09-05,2025-09-17,16,False
device_002836,Tablet,iOS,Firefox,2025-09-07,2025-09-17,8,False
device_002837,Mobile,iOS,Edge,2025-02-01,2025-09-20,9,False
device_002838,Desktop,iOS,Chrome,2025-08-12,2025-09-21,9,False
device_002839,POS,Linux,Safari,2024-10-07,2025-09-20,15,False
device_002840,ATM,Windows,Edge,2025-06-07,2025-09-18,14,False
device_002841,ATM,Windows,Other,2025-09-17,2025-09-19,7,False
device_002842,Tablet,Windows,Safari,2025-07-13,2025-09-21,9,False
device_002843,POS,Android,Edge,2024-10-21,2025-09-18,13,False
device_002844,POS,Windows,Firefox,2024-12-27,2025-09-22,4,False
device_002845,Mobile,Linux,Chrome,2025-02-08,2025-09-23,11,False
device_002846,Mobile,Windows,Safari,2025-04-02,2025-09-18,11,False
device_002847,Mobile,iOS,Safari,2024-12-07,2025-09-20,12,False
device_002848,ATM,Android,Chrome,2025-05-20,2025-09-20,5,True
device_002849,Mobile,MacOS,Chrome,2025-05-27,2025-09-17,14,False
device_002850,Mobile,iOS,Safari,2025-06-09,2025-09-22,8,False
device_002851,ATM,iOS,Other,2025-04-02,2025-09-22,7,False
device_002852,POS,Windows,Firefox,2025-08-15,2025-09-22,16,False
device_002853,ATM,Linux,Edge,2025-02-09,2025-09-20,5,False
device_002854,Mobile,iOS,Safari,2025-06-04,2025-09-20,5,False
device_002855,Desktop,Android,Other,2025-09-22,2025-09-19,12,False
device_002856,POS,Linux,Other,2025-08-01,2025-09-18,7,False
device_002857,POS,Android,Safari,2025-02-08,2025-09-21,13,False
device_002858,Mobile,MacOS,Chrome,2025-06-26,2025-09-19,10,True
device_002859,Desktop,Windows,Chrome,2025-05-19,2025-09-19,7,True
device_002860,POS,MacOS,Safari,2024-11-15,2025-09-18,8,False
device_002861,Tablet,MacOS,Safari,2025-02-13,2025-09-22,15,False
device_002862,Mobile,Windows,Chrome,2025-03-30,2025-09-21,9,False
device_002863,Tablet,Windows,Safari,2025-03-31,2025-09-23,7,False
device_002864,Tablet,Linux,Firefox,2025-05-15,2025-09-21,11,False
device_002865,ATM,Android,Other,2025-02-09,2025-09-18,7,False
device_002866,ATM,iOS,Safari,2025-01-29,2025-09-19,13,True
device_002867,Desktop,Android,Firefox,2024-12-28,2025-09-20,9,False
device_002868,POS,Windows,Firefox,2025-07-05,2025-09-17,9,False
device_002869,ATM,Android,Other,2024-10-11,2025-09-20,4,False
device_002870,POS,Linux,Other,2025-09-11,2025-09-17,15,False
device_002871,Mobile,Android,Chrome,2025-06-16,2025-09-21,7,False
device_002872,Desktop,Linux,Edge,2025-07-19,2025-09-19,15,False
device_002873,Mobile,iOS,Chrome,2025-08-18,2025-09-22,12,False
device_002874,POS,iOS,Chrome,2025-06-19,2025-09-18,9,False
device_002875,ATM,Linux,Edge,2025-03-21,2025-09-18,12,False
device_002876,ATM,Windows,Other,2025-09-05,2025-09-22,13,False
device_002877,Desktop,MacOS,Safari,2024-11-19,2025-09-17,7,False
device_002878,ATM,Linux,Other,2025-03-10,2025-09-20,14,False
device_002879,Tablet,Android,Firefox,2025-01-28,2025-09-23,7,False
device_002880,ATM,iOS,Edge,2024-12-20,2025-09-19,6,False
device_002881,Mobile,iOS,Safari,2024-10-07,2025-09-20,11,False
device_002882,Desktop,iOS,Edge,2025-05-02,2025-09-19,5,False
device_002883,Desktop,Android,Other,2025-01-28,2025-09-21,12,False
device_002884,Desktop,iOS,Edge,2024-11-03,2025-09-22,8,False
device_002885,Desktop,iOS,Safari,2025-07-21,2025-09-20,8,False
device_002886,POS,Linux,Chrome,2024-11-27,2025-09-17,7,False
device_002887,Mobile,iOS,Chrome,2025-01-20,2025-09-17,10,False
device_002888,Mobile,MacOS,Other,2025-08-08,2025-09-18,15,False
device_002889,Desktop,Android,Chrome,2025-07-12,2025-09-23,4,False
device_002890,ATM,Windows,Other,2025-07-31,2025-09-20,13,False
device_002891,Desktop,Android,Chrome,2024-12-16,2025-09-17,11,False
device_002892,ATM,iOS,Chrome,2025-03-27,2025-09-20,8,False
device_002893,POS,iOS,Firefox,2025-09-12,2025-09-19,8,False
device_002894,POS,Windows,Chrome,2024-10-02,2025-09-23,17,False
device_002895,Tablet,iOS,Chrome,2025-01-22,2025-09-21,9,False
device_002896,POS,MacOS,Edge,2025-01-26,2025-09-23,9,False
device_002897,ATM,MacOS,Other,2025-07-31,2025-09-21,12,False
device_002898,Tablet,Android,Chrome,2024-12-03,2025-09-17,14,False
device_002899,Desktop,iOS,Chrome,2025-06-04,2025-09-18,7,False
device_002900,Tablet,Android,Edge,2025-06-04,2025-09-17,8,False
device_002901,Tablet,Windows,Edge,2024-11-19,2025-09-23,6,False
device_002902,Tablet,MacOS,Safari,2025-08-24,2025-09-17,10,False
device_002903,POS,iOS,Safari,2025-04-22,2025-09-21,15,False
device_002904,POS,Linux,Firefox,2024-11-09,2025-09-20,6,False
device_002905,Desktop,Linux,Chrome,2025-04-17,2025-09-20,11,False
device_002906,POS,Linux,Edge,2025-02-13,2025-09-21,8,False
device_002907,Mobile,Android,Other,2025-03-18,2025-09-23,8,False
device_002908,Desktop,Windows,Other,2025-05-28,2025-09-21,15,False
device_002909,Mobile,iOS,Firefox,2024-10-17,2025-09-19,6,False
device_002910,Desktop,Android,Safari,2024-10-10,2025-09-18,2,True
device_002911,ATM,Linux,Safari,2025-05-02,2025-09-23,13,False
device_002912,POS,Linux,Firefox,2024-12-18,2025-09-17,5,False
device_002913,Tablet,iOS,Firefox,2025-05-30,2025-09-18,8,False
device_002914,Mobile,Linux,Safari,2025-04-13,2025-09-18,14,False
device_002915,Mobile,Android,Safari,2025-09-02,2025-09-18,12,False
device_002916,ATM,iOS,Safari,2024-12-06,2025-09-17,10,False
device_002917,POS,Linux,Chrome,2024-12-25,2025-09-23,11,False
device_002918,ATM,Android,Chrome,2025-09-14,2025-09-19,8,False
device_002919,Desktop,Windows,Other,2024-12-27,2025-09-18,8,False
device_002920,POS,MacOS,Other,2024-11-15,2025-09-20,13,False
device_002921,Mobile,iOS,Edge,2025-03-04,2025-09-21,9,False
device_002922,POS,MacOS,Edge,2024-12-01,2025-09-21,8,False
device_002923,Desktop,Android,Safari,2024-11-19,2025-09-21,8,False
device_002924,ATM,Linux,Edge,2024-11-01,2025-09-18,12,False
device_002925,Tablet,Android,Safari,2025-04-06,2025-09-21,6,False
device_002926,ATM,Android,Firefox,2025-05-20,2025-09-21,5,False
device_002927,Desktop,Linux,Edge,2025-07-16,2025-09-20,11,False
device_002928,ATM,MacOS,Firefox,2025-01-23,2025-09-22,16,False
device_002929,Desktop,Linux,Chrome,2025-08-22,2025-09-19,8,False
device_002930,Desktop,MacOS,Safari,2024-10-23,2025-09-18,7,False
device_002931,POS,MacOS,Safari,2025-04-17,2025-09-18,8,False
device_002932,ATM,Windows,Chrome,2025-01-19,2025-09-22,11,False
device_002933,ATM,Linux,Chrome,2025-08-21,2025-09-19,14,False
device_002934,Desktop,iOS,Firefox,2024-12-03,2025-09-21,14,False
device_002935,POS,iOS,Firefox,2025-08-13,2025-09-22,7,False
device_002936,ATM,MacOS,Edge,2024-11-02,2025-09-22,13,False
device_002937,ATM,Android,Edge,2025-08-15,2025-09-18,11,False
device_002938,Desktop,MacOS,Chrome,2025-01-14,2025-09-17,9,False
device_002939,Tablet,iOS,Edge,2025-04-30,2025-09-23,11,False
device_002940,Desktop,iOS,Other,2024-12-24,2025-09-18,14,True
device_002941,Mobile,Android,Edge,2025-03-19,2025-09-22,12,False
device_002942,POS,Linux,Safari,2024-11-23,2025-09-22,12,False
device_002943,Desktop,Linux,Other,2025-05-29,2025-09-17,5,False
device_002944,Tablet,Windows,Edge,2025-07-25,2025-09-18,8,False
device_002945,Desktop,MacOS,Edge,2025-09-07,2025-09-19,9,False
device_002946,ATM,MacOS,Edge,2025-03-09,2025-09-21,9,True
device_002947,Desktop,iOS,Edge,2024-10-13,2025-09-19,7,False
device_002948,ATM,Windows,Chrome,2025-04-10,2025-09-18,11,False
device_002949,ATM,Linux,Firefox,2025-02-27,2025-09-22,9,False
device_002950,ATM,Linux,Edge,2024-10-05,2025-09-17,15,False
device_002951,Tablet,Windows,Safari,2025-08-27,2025-09-19,11,False
device_002952,POS,Linux,Edge,2025-09-11,2025-09-23,9,False
device_002953,POS,iOS,Firefox,2025-04-29,2025-09-17,9,False
device_002954,Mobile,Linux,Safari,2025-05-07,2025-09-23,15,False
device_002955,Tablet,MacOS,Firefox,2025-01-18,2025-09-19,16,False
device_002956,Tablet,Linux,Edge,2024-12-20,2025-09-20,11,False
device_002957,Tablet,Windows,Firefox,2024-09-27,2025-09-21,12,False
device_002958,ATM,Android,Firefox,2025-07-15,2025-09-22,11,False
device_002959,ATM,Android,Edge,2025-06-11,2025-09-19,12,False
device_002960,POS,Android,Safari,2025-01-13,2025-09-21,8,False
device_002961,Mobile,Android,Firefox,2025-06-24,2025-09-20,9,False
device_002962,ATM,Linux,Other,2025-05-16,2025-09-23,10,False
device_002963,ATM,Linux,Safari,2025-02-09,2025-09-23,13,False
device_002964,ATM,iOS,Chrome,2025-04-30,2025-09-22,7,False
device_002965,Mobile,iOS,Firefox,2025-06-25,2025-09-21,11,False
device_002966,Mobile,MacOS,Chrome,2025-06-01,2025-09-21,7,False
device_002967,Mobile,iOS,Chrome,2025-08-04,2025-09-17,9,False
device_002968,POS,MacOS,Edge,2024-12-10,2025-09-18,11,False
device_002969,ATM,iOS,Other,2024-10-30,2025-09-23,6,False
device_002970,Mobile,Android,Other,2024-10-08,2025-09-20,10,False
device_002971,Tablet,Windows,Chrome,2025-03-28,2025-09-20,8,False
device_002972,Desktop,Linux,Other,2025-06-25,2025-09-17,13,False
device_002973,Mobile,Android,Other,2025-03-16,2025-09-17,9,False
device_002974,Desktop,Linux,Other,2025-08-22,2025-09-23,10,False
device_002975,ATM,Android,Safari,2024-11-28,2025-09-23,12,False
device_002976,Mobile,iOS,Edge,2025-03-17,2025-09-23,11,True
device_002977,Desktop,Windows,Firefox,2025-03-15,2025-09-18,17,False
