ip_address,country,region,isp,is_vpn,is_tor,reputation_score,first_seen,last_seen
149.29.236.164,Country_41,Region_2,ISP_19,False,False,0.9390324452019938,2025-07-17,2025-09-23
28.83.244.164,Country_35,Region_19,ISP_2,False,False,0.9420549591520885,2025-05-24,2025-09-23
37.175.128.237,Country_40,Region_10,ISP_61,False,False,0.8350458492515049,2025-06-21,2025-09-23
29.9.120.181,Country_4,Region_3,ISP_98,False,False,0.8735649964237944,2024-11-23,2025-09-23
239.212.227.87,Country_28,Region_18,ISP_62,False,False,0.8227912072017476,2025-05-06,2025-09-23
98.216.181.194,Country_46,Region_13,ISP_13,False,False,0.7912503317279156,2025-09-20,2025-09-23
189.33.154.96,Country_37,Region_4,ISP_29,True,False,0.9065586422358758,2024-11-26,2025-09-23
72.241.182.42,Country_3,Region_8,ISP_33,False,False,0.7257207890281291,2025-06-16,2025-09-23
22.146.34.112,Country_46,Region_14,ISP_57,False,False,0.826090470712872,2024-09-29,2025-09-23
208.50.1.90,Country_47,Region_2,ISP_97,False,True,0.8167197313539847,2025-02-01,2025-09-23
247.236.12.224,Country_2,Region_16,ISP_70,False,False,0.8707709551641285,2025-05-04,2025-09-23
179.144.230.9,Country_35,Region_7,ISP_57,False,False,0.9670540537941927,2025-08-31,2025-09-23
76.42.230.96,Country_13,Region_17,ISP_44,False,False,0.9866232606989178,2025-01-27,2025-09-23
91.51.128.105,Country_1,Region_8,ISP_79,False,False,0.9804392921939569,2024-10-08,2025-09-23
178.189.164.73,Country_5,Region_2,ISP_93,False,False,0.7542538831939885,2025-02-18,2025-09-23
215.109.111.167,Country_20,Region_5,ISP_87,False,False,0.768162687561391,2024-09-28,2025-09-23
177.252.210.111,Country_25,Region_18,ISP_75,False,False,0.882381882731809,2025-03-18,2025-09-23
84.244.152.130,Country_21,Region_2,ISP_73,False,False,0.6999697343686989,2025-09-01,2025-09-23
136.30.70.245,Country_23,Region_13,ISP_12,False,False,0.8607459465331937,2025-08-28,2025-09-23
58.67.51.102,Country_32,Region_12,ISP_86,False,False,0.8534460570183819,2024-10-03,2025-09-23
63.87.42.65,Country_24,Region_19,ISP_32,False,False,0.7256868840715289,2025-07-03,2025-09-23
169.19.2.166,Country_27,Region_8,ISP_50,False,False,0.814083264391544,2025-03-22,2025-09-23
151.174.112.229,Country_19,Region_15,ISP_35,False,False,0.8029416497650416,2025-05-19,2025-09-23
185.70.46.77,Country_10,Region_19,ISP_34,True,False,0.8720284004911666,2025-06-24,2025-09-23
244.244.247.156,Country_31,Region_5,ISP_3,False,False,0.8672709674792584,2025-04-24,2025-09-23
221.18.183.55,Country_37,Region_8,ISP_2,False,False,0.7927259211040487,2024-12-10,2025-09-23
215.162.225.244,Country_48,Region_12,ISP_85,False,False,0.9321704005944361,2025-05-08,2025-09-23
103.243.85.227,Country_30,Region_19,ISP_99,False,False,0.8586080171252672,2025-03-08,2025-09-23
188.46.158.119,Country_26,Region_6,ISP_37,False,False,0.9620286698611206,2025-04-30,2025-09-23
19.105.49.114,Country_15,Region_2,ISP_83,False,False,0.770539419183205,2025-05-04,2025-09-23
74.147.141.182,Country_46,Region_8,ISP_26,True,False,0.7260170528967107,2025-07-03,2025-09-23
19.229.108.254,Country_35,Region_13,ISP_86,False,False,0.6508234281130432,2025-08-01,2025-09-23
130.26.161.192,Country_12,Region_12,ISP_5,False,False,0.6968368203989714,2025-03-13,2025-09-23
49.164.158.28,Country_43,Region_7,ISP_7,False,False,0.8683887863509749,2024-10-26,2025-09-23
253.37.35.233,Country_20,Region_18,ISP_13,False,False,0.8032835169913639,2024-11-21,2025-09-23
230.124.48.3,Country_23,Region_9,ISP_46,False,False,0.8463602588486633,2024-10-27,2025-09-23
10.221.154.85,Country_27,Region_10,ISP_59,False,False,0.8548968409975782,2025-02-18,2025-09-23
22.184.188.240,Country_16,Region_17,ISP_32,False,False,0.6364230216528096,2024-11-04,2025-09-23
131.116.93.201,Country_47,Region_8,ISP_55,False,False,0.6583129623944257,2025-04-24,2025-09-23
188.114.106.41,Country_49,Region_15,ISP_95,False,False,0.8886895723099345,2025-05-29,2025-09-23
54.155.88.241,Country_46,Region_16,ISP_74,False,False,0.627091082313692,2024-12-11,2025-09-23
225.96.127.4,Country_46,Region_4,ISP_3,False,False,0.8764758378078197,2025-07-20,2025-09-23
204.204.103.251,Country_11,Region_15,ISP_23,False,False,0.7356745743479368,2025-03-24,2025-09-23
167.28.2.220,Country_9,Region_9,ISP_79,True,False,0.9851535556340203,2025-09-07,2025-09-23
116.171.249.247,Country_1,Region_19,ISP_16,False,False,0.9183268296181021,2025-06-03,2025-09-23
92.109.95.250,Country_46,Region_5,ISP_53,True,False,0.8222194048642251,2024-09-30,2025-09-23
125.124.139.240,Country_45,Region_17,ISP_61,False,False,0.8255323396527867,2025-06-20,2025-09-23
146.71.6.16,Country_46,Region_2,ISP_60,False,False,0.7094377410517735,2025-09-21,2025-09-23
162.14.70.65,Country_40,Region_7,ISP_57,False,False,0.8223833298886493,2024-10-08,2025-09-23
225.201.145.193,Country_39,Region_17,ISP_69,False,False,0.801014254481029,2025-08-08,2025-09-23
169.188.52.2,Country_23,Region_13,ISP_25,False,False,0.915013301832174,2025-02-27,2025-09-23
81.97.68.223,Country_46,Region_5,ISP_16,True,False,0.7755831883594232,2025-06-03,2025-09-23
187.9.162.37,Country_18,Region_17,ISP_17,False,False,0.8613758537760728,2024-10-13,2025-09-23
140.51.28.8,Country_22,Region_1,ISP_81,False,False,0.7789506246830532,2025-09-10,2025-09-23
28.115.193.82,Country_38,Region_1,ISP_17,False,False,0.8973907669935627,2025-01-12,2025-09-23
93.94.209.97,Country_45,Region_8,ISP_31,False,False,0.9181778366869658,2025-04-20,2025-09-23
7.239.211.146,Country_6,Region_14,ISP_78,False,False,0.8363272368409478,2025-01-31,2025-09-23
108.18.214.102,Country_11,Region_18,ISP_36,False,False,0.8516583530148234,2025-07-27,2025-09-23
91.250.48.220,Country_32,Region_5,ISP_40,False,False,0.6139943584127695,2025-03-26,2025-09-23
191.33.174.56,Country_41,Region_12,ISP_45,False,False,0.9787429404837308,2024-12-22,2025-09-23
127.219.107.145,Country_49,Region_5,ISP_36,False,False,0.7834849013776735,2025-04-01,2025-09-23
202.210.209.65,Country_16,Region_7,ISP_2,False,False,0.8577338272038004,2025-03-07,2025-09-23
25.196.26.36,Country_46,Region_15,ISP_13,False,False,0.6856515390567536,2025-08-03,2025-09-23
139.243.9.19,Country_27,Region_9,ISP_72,False,False,0.7459919922191344,2024-12-06,2025-09-23
128.95.99.144,Country_34,Region_9,ISP_76,True,False,0.6071913119068463,2025-01-07,2025-09-23
127.87.175.126,Country_19,Region_1,ISP_82,False,False,0.93979171964071,2024-12-08,2025-09-23
200.136.250.230,Country_13,Region_16,ISP_38,False,False,0.6895660031920194,2025-02-24,2025-09-23
49.161.136.95,Country_26,Region_6,ISP_74,False,False,0.9761773360813716,2025-04-06,2025-09-23
6.86.89.240,Country_1,Region_15,ISP_35,False,False,0.9519497681016944,2025-09-07,2025-09-23
190.5.205.49,Country_34,Region_17,ISP_29,False,False,0.9219782972157172,2025-06-09,2025-09-23
212.253.69.83,Country_3,Region_14,ISP_17,False,False,0.867889799948634,2025-07-27,2025-09-23
68.210.104.227,Country_25,Region_4,ISP_17,True,False,0.7657771635102879,2025-04-05,2025-09-23
127.115.13.249,Country_45,Region_16,ISP_11,False,False,0.9718544701307824,2024-10-30,2025-09-23
140.198.39.151,Country_8,Region_6,ISP_42,False,False,0.8866805550846888,2024-11-16,2025-09-23
237.116.56.76,Country_39,Region_8,ISP_59,False,False,0.6834890798831793,2025-09-10,2025-09-23
94.118.191.154,Country_2,Region_6,ISP_59,False,False,0.5832313120640039,2025-03-24,2025-09-23
168.97.198.29,Country_48,Region_14,ISP_98,False,False,0.970737095948006,2025-04-15,2025-09-23
73.38.227.98,Country_32,Region_9,ISP_51,False,False,0.8453090745979912,2025-02-19,2025-09-23
207.78.134.78,Country_22,Region_19,ISP_68,False,False,0.7871292121563395,2025-04-25,2025-09-23
235.216.93.5,Country_30,Region_1,ISP_26,False,False,0.747180664127341,2025-03-09,2025-09-23
110.79.21.130,Country_21,Region_2,ISP_99,False,False,0.75408861724465,2025-03-15,2025-09-23
101.178.183.242,Country_42,Region_17,ISP_44,False,False,0.5541166807429324,2024-12-23,2025-09-23
123.39.47.48,Country_30,Region_15,ISP_28,False,False,0.8242422474217995,2024-10-30,2025-09-23
204.57.124.54,Country_38,Region_10,ISP_78,False,False,0.8371319901318932,2024-12-19,2025-09-23
215.30.130.199,Country_29,Region_6,ISP_10,False,False,0.7403920792938558,2025-02-13,2025-09-23
214.17.231.246,Country_5,Region_6,ISP_50,False,False,0.4552049971717644,2024-11-10,2025-09-23
129.144.242.95,Country_32,Region_4,ISP_5,False,False,0.8056795577273945,2024-12-05,2025-09-23
151.68.124.184,Country_33,Region_18,ISP_8,False,False,0.715604182603745,2025-01-27,2025-09-23
249.187.208.143,Country_15,Region_13,ISP_13,False,False,0.9331829218339217,2025-07-29,2025-09-23
251.15.59.63,Country_2,Region_11,ISP_94,False,False,0.7570608602051727,2025-09-17,2025-09-23
46.56.97.229,Country_10,Region_17,ISP_5,False,False,0.9215839090327211,2024-12-14,2025-09-23
252.110.50.180,Country_38,Region_13,ISP_24,False,False,0.8778769740085491,2025-08-06,2025-09-23
168.34.248.116,Country_27,Region_8,ISP_3,False,False,0.8990057342625568,2025-09-07,2025-09-23
228.236.148.87,Country_5,Region_18,ISP_53,False,False,0.8733608002692338,2025-04-17,2025-09-23
34.44.19.235,Country_47,Region_16,ISP_77,False,False,0.827250706861633,2025-05-08,2025-09-23
103.193.137.54,Country_20,Region_17,ISP_32,False,False,0.7661611869819559,2024-11-29,2025-09-23
95.208.179.32,Country_44,Region_19,ISP_81,False,False,0.8987935615231761,2024-11-05,2025-09-23
73.251.214.117,Country_15,Region_16,ISP_23,False,False,0.5987569343156035,2025-08-22,2025-09-23
175.14.164.165,Country_28,Region_4,ISP_49,True,False,0.7240210788058242,2025-07-06,2025-09-23
198.134.222.83,Country_8,Region_15,ISP_44,False,False,0.6776981510782061,2024-12-09,2025-09-23
59.164.66.250,Country_20,Region_7,ISP_79,True,False,0.6844599550141014,2025-03-01,2025-09-23
152.82.25.24,Country_30,Region_14,ISP_39,False,False,0.6121658679043093,2024-10-31,2025-09-23
216.212.113.113,Country_37,Region_11,ISP_48,False,False,0.585724891967994,2025-08-13,2025-09-23
39.142.177.78,Country_18,Region_5,ISP_27,False,False,0.6921714916969729,2025-06-02,2025-09-23
178.33.111.242,Country_30,Region_13,ISP_56,False,False,0.845848099494789,2025-07-13,2025-09-23
69.240.77.40,Country_26,Region_1,ISP_13,False,True,0.7742089657993959,2025-04-26,2025-09-23
142.27.243.49,Country_1,Region_6,ISP_23,False,False,0.8396669615632688,2024-11-19,2025-09-23
4.169.45.192,Country_39,Region_2,ISP_39,False,False,0.8608321536170387,2025-05-11,2025-09-23
157.106.63.168,Country_8,Region_8,ISP_16,False,False,0.8789714894366706,2024-09-29,2025-09-23
209.199.140.203,Country_49,Region_2,ISP_44,False,False,0.954939133104681,2025-08-18,2025-09-23
125.34.66.81,Country_1,Region_4,ISP_25,False,False,0.8882498162132589,2025-04-14,2025-09-23
205.197.95.213,Country_20,Region_9,ISP_86,False,False,0.8416231978957225,2025-04-14,2025-09-23
80.90.164.146,Country_8,Region_8,ISP_4,False,False,0.9710206879054509,2025-07-18,2025-09-23
93.144.31.108,Country_33,Region_9,ISP_96,False,False,0.8417879969759049,2025-06-09,2025-09-23
201.231.235.168,Country_9,Region_13,ISP_26,False,False,0.7555153731824642,2025-04-02,2025-09-23
191.189.103.127,Country_48,Region_5,ISP_88,False,False,0.9056327924265919,2024-11-12,2025-09-23
19.57.120.56,Country_46,Region_17,ISP_27,False,False,0.6719103077727737,2025-04-07,2025-09-23
63.226.11.14,Country_42,Region_7,ISP_32,False,False,0.8743344234079523,2025-04-15,2025-09-23
253.212.219.203,Country_31,Region_19,ISP_10,False,False,0.7762948171701999,2025-06-26,2025-09-23
105.18.158.237,Country_1,Region_8,ISP_33,False,False,0.8663689542243856,2024-12-31,2025-09-23
193.161.20.148,Country_10,Region_12,ISP_58,False,False,0.7923547506218187,2025-01-18,2025-09-23
195.96.232.111,Country_3,Region_13,ISP_6,False,False,0.8402398367290131,2025-09-17,2025-09-23
87.23.134.230,Country_45,Region_7,ISP_29,False,False,0.5921240977199266,2025-09-06,2025-09-23
91.173.192.71,Country_26,Region_3,ISP_7,False,False,0.9482647652932666,2024-11-20,2025-09-23
142.192.108.51,Country_16,Region_9,ISP_62,False,False,0.9302474751726543,2025-02-20,2025-09-23
45.215.69.119,Country_30,Region_14,ISP_14,False,False,0.6895882080343076,2025-05-20,2025-09-23
102.188.150.90,Country_16,Region_14,ISP_74,False,False,0.9118670068951559,2025-05-05,2025-09-23
232.39.248.69,Country_16,Region_15,ISP_84,False,False,0.9240667734386248,2024-12-23,2025-09-23
94.114.210.85,Country_23,Region_7,ISP_92,True,False,0.8429872487084872,2025-05-09,2025-09-23
87.153.94.133,Country_32,Region_16,ISP_79,False,False,0.9507023346221596,2024-11-15,2025-09-23
86.7.102.169,Country_10,Region_6,ISP_68,False,False,0.6874986327847832,2024-11-21,2025-09-23
152.101.60.138,Country_40,Region_16,ISP_51,False,False,0.8062212968946126,2025-01-27,2025-09-23
162.132.117.199,Country_48,Region_19,ISP_78,True,False,0.8864016560222259,2025-09-03,2025-09-23
241.227.207.149,Country_14,Region_14,ISP_3,True,False,0.5958292651279388,2025-01-26,2025-09-23
210.179.86.20,Country_20,Region_10,ISP_41,False,False,0.5800535243793205,2025-07-25,2025-09-23
217.79.181.20,Country_49,Region_10,ISP_75,False,False,0.7435385436014703,2025-01-12,2025-09-23
54.170.208.104,Country_24,Region_5,ISP_98,True,False,0.9164478138750126,2025-01-20,2025-09-23
57.99.246.146,Country_37,Region_6,ISP_82,False,False,0.5835590294039879,2024-12-04,2025-09-23
20.171.217.202,Country_33,Region_6,ISP_44,False,False,0.899632270156185,2025-03-02,2025-09-23
145.26.55.183,Country_34,Region_4,ISP_5,False,False,0.6916506834176658,2025-01-17,2025-09-23
54.49.247.22,Country_34,Region_6,ISP_66,False,False,0.8643009634839945,2025-07-05,2025-09-23
81.112.67.28,Country_36,Region_1,ISP_39,False,False,0.6843935377369754,2025-02-01,2025-09-23
190.71.66.206,Country_24,Region_19,ISP_47,False,False,0.7939673018128323,2025-06-26,2025-09-23
69.215.163.133,Country_1,Region_11,ISP_86,False,False,0.9356430720672734,2025-08-21,2025-09-23
52.41.151.71,Country_11,Region_4,ISP_28,False,True,0.819064108007925,2025-03-05,2025-09-23
197.10.90.107,Country_35,Region_15,ISP_54,False,False,0.6635283914049577,2025-06-09,2025-09-23
165.142.129.177,Country_34,Region_4,ISP_29,False,False,0.9391199208021079,2024-11-13,2025-09-23
128.233.167.52,Country_38,Region_7,ISP_31,False,False,0.8494700993566334,2025-06-06,2025-09-23
122.42.201.68,Country_33,Region_7,ISP_58,True,False,0.5551023833322903,2025-01-23,2025-09-23
131.80.109.102,Country_19,Region_14,ISP_63,False,False,0.6981695079822725,2024-11-11,2025-09-23
78.6.67.141,Country_37,Region_19,ISP_18,False,False,0.7862965475516792,2025-02-15,2025-09-23
8.31.151.14,Country_10,Region_13,ISP_48,False,False,0.7751843379531725,2025-08-06,2025-09-23
224.83.242.71,Country_25,Region_5,ISP_75,False,False,0.9742254797741984,2024-10-12,2025-09-23
119.18.8.136,Country_13,Region_18,ISP_91,False,False,0.7782201923453805,2025-01-02,2025-09-23
254.62.7.57,Country_41,Region_13,ISP_55,False,False,0.7830777186995492,2025-08-16,2025-09-23
116.133.120.217,Country_48,Region_3,ISP_9,False,False,0.592274564008746,2025-08-21,2025-09-23
74.235.40.241,Country_29,Region_12,ISP_14,False,False,0.752872962614238,2024-12-07,2025-09-23
236.106.207.26,Country_47,Region_15,ISP_58,False,False,0.827630965785153,2024-10-10,2025-09-23
216.144.19.149,Country_47,Region_12,ISP_73,False,False,0.6873035841745042,2025-04-26,2025-09-23
175.213.186.210,Country_33,Region_5,ISP_40,True,True,0.8576194485578839,2025-08-05,2025-09-23
99.244.9.37,Country_3,Region_14,ISP_53,False,False,0.691240256877126,2025-01-20,2025-09-23
198.23.43.3,Country_25,Region_5,ISP_16,False,False,0.9387792063157416,2025-08-08,2025-09-23
103.169.61.104,Country_44,Region_14,ISP_27,False,False,0.4554440940104546,2024-10-03,2025-09-23
110.131.130.184,Country_16,Region_18,ISP_28,False,False,0.9590048151475227,2024-09-25,2025-09-23
232.233.247.76,Country_14,Region_16,ISP_85,False,False,0.6168789401924683,2025-06-22,2025-09-23
164.18.7.161,Country_29,Region_14,ISP_26,False,False,0.8155774481583618,2025-06-13,2025-09-23
73.242.126.203,Country_21,Region_17,ISP_80,False,True,0.9466798739455264,2025-02-18,2025-09-23
235.123.70.28,Country_23,Region_7,ISP_49,False,False,0.8898318041628829,2024-11-01,2025-09-23
79.173.22.167,Country_48,Region_7,ISP_27,False,False,0.8801599995841994,2025-02-04,2025-09-23
205.138.68.172,Country_25,Region_11,ISP_77,False,False,0.8569001249146736,2025-07-19,2025-09-23
248.160.79.174,Country_32,Region_15,ISP_43,False,False,0.9064614150837913,2025-08-26,2025-09-23
60.61.60.102,Country_5,Region_9,ISP_90,True,False,0.9572767416132735,2024-10-07,2025-09-23
89.1.6.58,Country_41,Region_16,ISP_51,False,False,0.8875345340653349,2025-08-16,2025-09-23
121.65.35.66,Country_1,Region_15,ISP_99,False,False,0.9920732719198083,2025-04-03,2025-09-23
208.104.9.71,Country_6,Region_12,ISP_65,False,False,0.4991967412123273,2025-01-01,2025-09-23
56.207.213.241,Country_33,Region_14,ISP_94,False,False,0.6607015183833368,2025-02-12,2025-09-23
40.135.190.230,Country_5,Region_8,ISP_63,False,False,0.7961757230184334,2025-06-26,2025-09-23
196.185.214.90,Country_43,Region_18,ISP_1,False,False,0.8807854668119764,2025-08-27,2025-09-23
84.53.150.149,Country_40,Region_10,ISP_54,False,False,0.8789558686400134,2025-09-14,2025-09-23
175.229.6.87,Country_43,Region_16,ISP_87,False,False,0.851911213828188,2025-02-16,2025-09-23
175.44.221.45,Country_38,Region_3,ISP_40,False,False,0.5489853760476369,2024-09-25,2025-09-23
133.231.206.195,Country_12,Region_3,ISP_72,False,False,0.5697211655277008,2024-10-13,2025-09-23
111.36.215.210,Country_31,Region_2,ISP_13,False,False,0.8456240848314438,2025-09-16,2025-09-23
73.115.198.13,Country_39,Region_6,ISP_64,False,False,0.8514511135353406,2024-12-05,2025-09-23
243.201.91.215,Country_4,Region_18,ISP_14,False,False,0.8863562451179503,2025-05-30,2025-09-23
72.95.29.75,Country_9,Region_18,ISP_86,False,False,0.8948219578306933,2025-05-24,2025-09-23
210.86.111.226,Country_16,Region_8,ISP_31,False,False,0.8438341634606508,2025-06-04,2025-09-23
33.125.124.203,Country_20,Region_4,ISP_26,False,False,0.9414458785370314,2025-06-27,2025-09-23
21.122.205.220,Country_27,Region_4,ISP_27,False,False,0.9034435088351623,2025-08-05,2025-09-23
142.47.216.244,Country_4,Region_5,ISP_11,False,False,0.7454462815400579,2024-10-08,2025-09-23
94.188.6.16,Country_25,Region_6,ISP_84,False,False,0.8963345141607929,2025-06-23,2025-09-23
74.11.210.146,Country_10,Region_1,ISP_93,False,False,0.8913177362276671,2024-11-23,2025-09-23
254.144.26.195,Country_36,Region_17,ISP_39,False,False,0.7392192234186346,2025-06-26,2025-09-23
245.111.251.170,Country_18,Region_16,ISP_18,False,False,0.7370178333538931,2025-03-28,2025-09-23
56.105.223.55,Country_17,Region_7,ISP_18,True,False,0.6623721163731505,2025-02-01,2025-09-23
42.174.79.11,Country_30,Region_17,ISP_56,False,False,0.9597097783764779,2025-03-18,2025-09-23
21.143.8.40,Country_9,Region_16,ISP_72,False,False,0.8284694737320921,2025-07-08,2025-09-23
29.49.172.199,Country_10,Region_8,ISP_24,False,False,0.8697915970269783,2024-12-31,2025-09-23
23.112.16.113,Country_5,Region_8,ISP_67,True,False,0.786454192764965,2025-09-03,2025-09-23
94.165.56.42,Country_12,Region_1,ISP_17,False,False,0.7615141027991083,2025-07-31,2025-09-23
45.63.38.221,Country_28,Region_13,ISP_56,True,False,0.5566695961121984,2024-11-27,2025-09-23
196.239.20.149,Country_49,Region_17,ISP_39,False,False,0.8971520025823382,2024-10-22,2025-09-23
189.176.86.203,Country_15,Region_14,ISP_65,False,False,0.7325413760802251,2024-11-17,2025-09-23
216.28.25.195,Country_14,Region_9,ISP_96,False,False,0.7082499433875682,2025-07-19,2025-09-23
27.22.119.192,Country_13,Region_14,ISP_91,False,False,0.8153214011133573,2025-02-15,2025-09-23
44.134.45.64,Country_10,Region_13,ISP_63,False,False,0.763723501216025,2025-08-29,2025-09-23
186.16.233.59,Country_33,Region_10,ISP_37,False,False,0.7619846343876918,2025-08-04,2025-09-23
236.122.157.158,Country_21,Region_12,ISP_70,False,False,0.8653495729020575,2025-02-22,2025-09-23
59.234.222.180,Country_8,Region_15,ISP_34,False,False,0.9330738084114485,2024-12-12,2025-09-23
134.129.94.27,Country_47,Region_4,ISP_88,False,False,0.9086976818152658,2024-10-19,2025-09-23
94.202.171.37,Country_25,Region_8,ISP_59,True,False,0.746006155405062,2025-07-23,2025-09-23
2.248.106.144,Country_3,Region_13,ISP_75,False,False,0.6625295789161578,2024-10-26,2025-09-23
225.178.153.117,Country_19,Region_1,ISP_79,False,False,0.9126209518596171,2025-01-19,2025-09-23
248.148.188.168,Country_3,Region_7,ISP_69,False,False,0.8524351496689798,2025-05-11,2025-09-23
59.250.193.204,Country_34,Region_12,ISP_33,True,False,0.7167457962515317,2024-10-17,2025-09-23
68.208.5.224,Country_24,Region_2,ISP_55,False,False,0.830698394283646,2025-05-07,2025-09-23
80.156.62.149,Country_14,Region_5,ISP_42,False,False,0.6149247468314619,2024-09-30,2025-09-23
157.47.121.75,Country_44,Region_10,ISP_98,False,False,0.6718233331644078,2024-11-29,2025-09-23
192.42.203.154,Country_3,Region_8,ISP_18,False,False,0.6924298188639073,2025-06-07,2025-09-23
163.78.108.13,Country_42,Region_15,ISP_70,False,False,0.6186383045133624,2024-11-29,2025-09-23
143.145.252.60,Country_25,Region_11,ISP_34,False,False,0.7816879726973919,2025-07-20,2025-09-23
87.44.105.8,Country_35,Region_5,ISP_61,False,False,0.7945699873114092,2025-04-28,2025-09-23
154.147.160.65,Country_22,Region_4,ISP_8,False,False,0.9045289337175363,2025-08-24,2025-09-23
82.65.209.107,Country_21,Region_10,ISP_81,False,False,0.9841296436032625,2024-12-03,2025-09-23
81.49.189.27,Country_43,Region_15,ISP_7,False,False,0.7577448296472097,2025-02-14,2025-09-23
123.99.9.151,Country_42,Region_8,ISP_56,False,False,0.8483177373940454,2025-08-13,2025-09-23
125.183.231.148,Country_20,Region_12,ISP_95,False,True,0.826527576881779,2025-08-06,2025-09-23
1.252.130.247,Country_1,Region_7,ISP_46,False,False,0.9777281702651909,2025-07-13,2025-09-23
64.54.63.136,Country_17,Region_7,ISP_7,False,False,0.8600385938198146,2025-01-10,2025-09-23
151.108.158.28,Country_46,Region_4,ISP_67,False,False,0.8819527219775816,2025-04-15,2025-09-23
30.85.217.81,Country_10,Region_18,ISP_94,False,False,0.8687330337603678,2025-05-17,2025-09-23
39.200.167.226,Country_32,Region_6,ISP_54,False,False,0.8344876468902631,2025-05-09,2025-09-23
241.128.72.163,Country_48,Region_19,ISP_69,False,False,0.7064199928540297,2025-09-19,2025-09-23
167.122.102.125,Country_31,Region_12,ISP_57,False,False,0.8694853909605182,2025-01-30,2025-09-23
48.73.228.1,Country_38,Region_9,ISP_37,False,False,0.9356531089706529,2025-06-11,2025-09-23
222.69.127.133,Country_4,Region_12,ISP_36,False,False,0.6198033235402419,2025-08-22,2025-09-23
111.73.84.115,Country_47,Region_8,ISP_33,False,False,0.740854421938545,2024-10-25,2025-09-23
232.130.251.154,Country_1,Region_10,ISP_23,True,False,0.8077159064977505,2025-01-09,2025-09-23
120.191.69.252,Country_43,Region_16,ISP_66,False,False,0.890686947454156,2025-01-13,2025-09-23
136.186.18.7,Country_2,Region_5,ISP_73,False,True,0.6946282151177358,2025-04-17,2025-09-23
14.180.249.118,Country_42,Region_6,ISP_13,True,False,0.9421587448677085,2024-11-09,2025-09-23
247.109.57.118,Country_12,Region_8,ISP_90,False,False,0.5882256635154258,2024-12-18,2025-09-23
56.40.31.173,Country_13,Region_14,ISP_17,True,False,0.8365175996092039,2025-08-08,2025-09-23
238.33.125.53,Country_24,Region_8,ISP_94,False,False,0.8638876498621456,2025-03-07,2025-09-23
84.1.65.221,Country_18,Region_7,ISP_66,False,False,0.9711703570631939,2025-09-10,2025-09-23
134.224.136.68,Country_10,Region_3,ISP_56,False,False,0.7618632185751849,2025-01-27,2025-09-23
248.41.133.129,Country_25,Region_1,ISP_89,False,False,0.8489173445831101,2024-12-05,2025-09-23
31.11.238.25,Country_6,Region_16,ISP_37,False,False,0.8063118114416704,2025-03-14,2025-09-23
174.232.228.104,Country_2,Region_1,ISP_51,True,False,0.8273296046312084,2024-11-05,2025-09-23
41.192.208.84,Country_16,Region_9,ISP_18,False,False,0.9146087624217153,2025-09-15,2025-09-23
12.81.156.177,Country_35,Region_1,ISP_37,False,False,0.7871158590969007,2025-04-23,2025-09-23
26.54.82.119,Country_2,Region_18,ISP_96,False,False,0.8680026364374503,2025-07-18,2025-09-23
248.128.253.69,Country_47,Region_1,ISP_21,False,False,0.7845938785316108,2024-09-27,2025-09-23
101.220.145.138,Country_44,Region_15,ISP_57,False,False,0.6074262245277359,2025-03-03,2025-09-23
39.103.248.53,Country_44,Region_17,ISP_3,False,False,0.8332275408615974,2024-11-09,2025-09-23
243.25.118.1,Country_17,Region_7,ISP_67,False,False,0.6942412081195178,2025-03-04,2025-09-23
134.132.9.216,Country_31,Region_7,ISP_91,False,False,0.7357315192398645,2024-12-27,2025-09-23
59.2.167.22,Country_33,Region_1,ISP_91,False,False,0.693150601248587,2025-04-08,2025-09-23
53.227.207.99,Country_17,Region_15,ISP_16,True,False,0.7497445047422815,2025-09-05,2025-09-23
95.40.159.174,Country_32,Region_14,ISP_79,False,False,0.8888966054015648,2025-01-26,2025-09-23
113.68.142.2,Country_3,Region_9,ISP_25,False,False,0.9435557722341131,2025-01-15,2025-09-23
18.31.250.237,Country_8,Region_9,ISP_44,False,False,0.7823124461728692,2024-12-08,2025-09-23
19.99.122.14,Country_21,Region_15,ISP_30,False,False,0.9315094055824351,2024-12-31,2025-09-23
233.135.128.210,Country_40,Region_14,ISP_67,False,False,0.8474183031499423,2024-11-19,2025-09-23
46.201.252.150,Country_15,Region_16,ISP_62,False,False,0.7153909045747671,2025-01-23,2025-09-23
7.52.10.43,Country_35,Region_13,ISP_70,False,False,0.914623504538979,2025-07-19,2025-09-23
156.30.238.7,Country_31,Region_9,ISP_79,False,False,0.7601572166981435,2025-02-26,2025-09-23
109.177.207.206,Country_34,Region_19,ISP_98,False,False,0.838499131026619,2025-08-18,2025-09-23
8.106.229.61,Country_22,Region_17,ISP_50,False,False,0.9191164261546693,2025-04-10,2025-09-23
56.52.148.125,Country_30,Region_2,ISP_96,False,False,0.6892306751280467,2024-12-15,2025-09-23
69.45.163.108,Country_22,Region_15,ISP_96,False,False,0.8377230674079266,2025-01-23,2025-09-23
89.243.44.236,Country_27,Region_4,ISP_59,False,False,0.8501781793701004,2025-08-17,2025-09-23
207.128.239.117,Country_2,Region_4,ISP_52,False,False,0.6820895242110683,2025-04-23,2025-09-23
97.204.104.96,Country_34,Region_2,ISP_52,False,False,0.8996529824408926,2024-11-06,2025-09-23
